Node1,Node2
175,491
175,661
175,477
175,886
175,408
175,304
175,294
175,395
175,515
176,262
176,253
176,879
176,661
176,886
176,810
176,491
176,737
176,395
176,343
176,203
176,450
176,744
176,685
177,428
177,932
177,581
177,472
177,891
177,999
177,992
177,770
177,605
177,380
177,254
177,341
177,344
177,244
177,334
178,221
178,961
178,393
178,392
178,878
178,902
178,220
178,582
178,714
178,614
178,1009
178,972
178,417
179,300
179,777
179,512
179,864
179,208
179,786
179,722
179,279
180,331
180,874
180,417
180,529
180,842
180,335
180,867
180,666
180,565
180,815
180,636
181,209
181,225
181,231
181,492
181,259
181,518
181,212
181,515
181,242
181,621
181,1016
181,1022
181,449
182,215
182,281
182,555
182,332
182,914
182,364
182,443
182,618
182,216
182,446
182,592
182,456
182,436
182,232
182,379
182,320
182,673
182,733
182,368
183,288
183,606
183,811
183,949
183,354
183,422
183,803
183,757
183,852
183,830
183,627
183,243
183,586
183,1014
183,322
183,633
183,390
183,298
183,335
184,200
184,580
184,673
184,726
184,876
184,353
184,712
184,415
184,487
184,865
184,672
185,227
185,904
185,579
185,220
185,366
185,831
185,752
185,759
185,460
185,898
185,944
185,320
185,726
185,246
185,266
185,724
185,573
185,382
185,430
185,438
185,514
186,397
186,204
186,201
186,375
186,806
186,361
186,563
186,728
186,402
186,526
187,197
187,362
187,734
187,534
187,503
187,679
187,359
187,1011
187,845
187,531
187,333
188,214
188,685
188,568
188,900
188,982
188,449
188,496
188,894
188,304
189,297
189,634
189,751
189,948
189,567
189,512
189,754
189,777
189,784
189,868
189,750
189,414
189,554
189,822
189,749
189,300
190,194
190,257
190,546
190,218
190,191
190,610
190,853
190,738
190,562
190,601
190,764
190,597
190,640
190,349
190,781
190,284
190,951
190,381
191,257
191,558
191,624
191,738
191,765
191,610
191,298
192,718
192,474
192,239
192,218
192,659
192,781
192,597
192,764
192,853
192,322
192,748
193,531
193,1015
193,278
193,689
193,439
193,346
193,389
193,560
193,348
193,521
193,509
193,651
193,918
193,1010
193,375
194,257
194,464
194,372
194,517
194,738
194,546
194,951
194,474
194,624
194,298
194,558
194,758
194,802
194,997
194,601
194,908
195,466
195,246
195,256
195,549
195,469
195,878
195,254
196,489
196,554
196,258
196,784
196,890
196,751
196,754
196,745
196,461
196,567
196,297
197,503
197,534
197,362
197,734
197,679
197,376
197,1011
197,630
198,299
198,417
198,529
198,950
198,690
198,867
198,1020
198,842
198,961
198,255
198,342
198,580
198,910
198,315
198,210
198,308
199,873
199,208
199,680
199,291
199,357
199,722
199,572
199,416
199,786
199,695
199,777
200,673
200,726
200,580
200,876
200,334
200,712
200,1019
200,650
200,415
200,514
200,752
200,1012
200,707
200,219
201,309
201,361
201,375
201,563
201,397
201,977
201,329
201,463
201,402
201,289
201,440
202,221
202,902
202,393
202,396
202,743
202,614
202,714
202,878
202,903
202,286
202,872
203,395
203,607
203,711
203,979
203,749
203,917
203,241
203,822
203,414
203,300
203,303
203,343
204,507
204,463
204,309
204,329
204,375
204,563
204,397
204,535
204,728
205,327
205,391
205,584
205,768
205,929
205,654
205,574
205,238
205,547
205,652
205,575
205,213
205,420
205,796
205,419
206,641
206,235
206,813
206,493
206,954
206,378
206,270
206,984
206,382
206,498
207,655
207,1001
207,825
207,250
207,533
207,429
207,363
207,688
207,571
207,233
207,222
207,453
207,851
207,590
208,267
208,291
208,357
208,722
208,319
208,692
208,377
208,746
208,261
208,414
208,864
208,300
208,570
208,695
209,225
209,231
209,518
209,1016
209,508
209,494
209,264
209,394
210,650
210,229
210,787
210,815
210,413
210,962
210,569
210,600
210,341
210,917
210,510
210,468
210,335
211,367
211,426
211,982
211,744
211,247
211,871
211,970
211,496
211,338
211,840
211,894
211,900
211,991
211,294
211,304
211,449
211,410
212,383
212,494
212,619
212,912
212,960
212,677
212,778
212,959
212,371
212,1022
212,854
212,833
212,347
212,398
212,259
212,883
212,849
212,311
212,231
213,483
213,228
213,956
213,643
213,779
213,337
213,559
213,768
213,909
213,327
213,391
213,836
213,423
213,427
214,568
215,436
215,850
215,332
215,618
215,443
215,914
215,603
215,446
215,557
215,587
216,379
216,817
216,841
216,756
216,855
216,603
216,935
216,364
216,555
216,332
216,219
216,438
216,914
217,479
217,826
217,684
217,576
217,660
217,699
217,358
217,807
217,975
217,1017
217,308
218,597
218,764
218,667
218,659
218,293
218,372
218,848
218,464
218,738
219,272
219,411
219,476
219,481
219,430
219,505
219,266
219,557
219,514
219,603
219,696
219,980
219,935
220,286
220,709
220,903
220,805
220,582
220,344
220,516
220,605
221,393
221,878
221,396
221,903
221,902
221,972
221,999
221,831
221,623
221,714
221,337
221,504
222,801
222,1013
222,856
222,655
222,590
222,296
222,819
222,244
222,250
222,1008
222,306
222,310
223,313
223,324
224,287
224,401
224,703
224,978
224,981
224,544
224,793
224,893
224,955
224,732
224,523
224,593
224,676
224,701
224,870
224,596
224,234
224,445
224,541
224,613
224,702
224,963
224,719
224,265
225,1016
225,492
225,849
225,763
225,311
225,494
225,716
225,424
225,778
226,425
226,941
226,467
226,439
226,937
226,459
226,588
226,823
226,657
226,348
226,278
227,469
227,579
227,537
227,904
227,831
227,256
227,356
227,767
227,845
227,708
228,591
228,956
228,643
228,483
228,779
228,1003
228,845
228,399
228,768
228,326
228,909
228,504
228,380
228,574
228,953
228,420
229,569
229,600
229,637
229,594
229,629
229,421
229,341
229,690
229,504
229,917
229,842
229,529
229,301
230,851
230,407
230,812
230,816
230,819
230,240
230,363
230,250
230,799
230,233
231,242
231,923
231,492
231,778
231,518
231,661
231,821
232,320
232,587
232,485
232,368
232,266
232,364
232,552
232,456
232,557
232,481
232,436
233,453
233,484
233,369
233,687
233,444
233,1013
233,989
233,250
233,533
233,617
233,825
233,952
233,801
233,433
234,596
234,702
234,1006
234,523
234,544
234,541
234,785
234,248
234,981
234,263
234,445
234,277
235,782
235,724
235,317
235,804
235,641
235,813
235,772
235,663
235,681
235,302
235,308
235,719
235,385
236,822
236,303
236,607
237,295
237,405
237,438
237,846
237,855
237,622
237,552
237,514
237,635
237,889
237,980
238,420
238,652
238,547
238,574
238,584
238,327
238,654
238,391
238,768
238,504
238,440
238,419
238,698
239,293
239,764
239,659
239,597
239,718
239,947
239,781
239,997
239,848
239,758
239,667
239,257
239,951
240,244
240,694
240,1021
240,340
240,851
240,670
240,363
241,395
241,607
241,930
241,350
241,519
241,506
241,784
241,462
241,858
242,923
242,492
242,398
242,661
242,863
243,757
243,852
243,811
243,627
243,808
243,800
243,543
244,306
244,292
244,340
244,665
244,819
244,539
244,812
244,1021
244,856
244,351
244,767
246,466
246,254
246,256
246,831
246,471
247,294
247,338
247,496
247,840
247,426
247,982
247,871
247,410
247,744
247,715
247,1000
248,277
248,545
248,263
248,523
248,305
248,406
248,1006
248,499
248,596
248,649
248,723
248,287
248,495
248,785
248,703
248,686
248,544
249,441
249,457
249,704
249,783
249,566
249,939
249,358
249,360
249,761
249,454
249,620
249,847
249,807
249,268
249,682
249,317
249,370
250,363
250,533
250,429
250,617
250,655
250,1001
250,369
250,306
250,328
251,710
251,691
251,386
251,274
251,561
251,431
251,285
251,578
251,342
251,766
251,513
251,957
252,276
252,280
252,345
252,735
252,820
252,983
252,998
252,470
252,550
252,352
252,742
252,907
252,974
252,671
252,404
253,282
253,491
253,616
253,737
253,810
253,394
253,861
253,886
253,290
253,661
253,398
253,373
253,892
253,520
254,353
254,421
254,471
254,548
254,767
254,942
254,805
254,487
254,856
254,831
254,573
254,617
254,712
254,844
255,645
255,263
255,465
255,308
255,370
255,713
255,672
255,648
255,723
255,1009
255,344
256,549
256,897
256,466
256,537
256,579
257,464
257,546
257,562
257,577
257,951
257,624
257,947
257,997
257,764
257,802
258,490
258,784
258,583
258,461
258,890
258,745
258,858
258,512
258,275
258,297
258,948
258,754
258,482
259,958
259,492
259,818
259,449
259,646
259,883
259,888
259,833
259,264
259,621
259,763
259,373
259,960
259,371
259,508
260,583
260,489
260,297
260,784
260,482
260,461
260,275
261,312
261,570
261,695
261,377
261,731
261,602
261,775
261,940
261,538
261,551
261,692
261,722
261,357
261,746
261,279
261,786
262,879
262,556
262,408
262,912
262,395
263,370
263,719
263,1017
263,465
263,740
263,884
263,723
263,545
263,277
263,713
263,857
263,1006
263,305
263,648
263,325
263,804
263,382
264,496
264,371
264,367
264,426
264,621
264,294
264,958
264,982
264,408
264,677
265,911
265,648
265,545
265,884
265,412
265,308
265,596
265,401
265,915
265,676
265,785
265,893
265,662
265,287
266,446
266,481
266,885
266,557
266,272
266,368
266,411
266,855
266,603
266,696
266,876
266,944
267,279
267,291
267,722
267,416
267,572
267,680
267,319
267,551
267,357
267,864
267,746
267,717
268,271
268,682
268,791
268,704
268,527
268,761
268,566
268,441
269,608
269,625
269,766
269,946
269,910
269,957
269,530
269,274
269,285
269,965
269,561
269,431
269,691
269,578
269,365
270,683
270,772
270,984
270,498
270,452
270,339
270,385
270,378
270,681
271,791
272,411
272,505
272,481
272,476
272,557
272,366
272,504
272,443
273,432
273,590
273,330
273,444
273,1008
273,433
273,296
273,729
273,688
273,797
273,869
273,571
273,310
273,533
273,617
274,285
274,431
274,578
274,691
274,843
274,513
274,957
274,910
274,478
274,386
274,561
274,674
274,604
274,409
274,946
274,612
275,784
275,567
275,634
275,754
275,751
275,750
275,858
275,414
275,868
275,913
275,864
275,489
275,554
275,777
275,948
275,469
276,820
276,345
276,983
276,280
276,742
276,435
276,599
276,550
276,611
276,925
276,974
276,671
276,735
276,920
277,305
277,915
277,406
277,545
277,649
277,455
277,499
277,686
277,412
277,672
277,884
277,1006
277,926
277,857
277,911
277,978
277,596
277,793
278,762
278,459
278,651
278,689
278,389
278,1002
278,706
278,630
278,941
278,531
279,722
279,291
279,680
279,312
279,938
279,357
279,538
279,1018
279,864
280,352
280,983
280,550
280,735
280,820
280,671
280,599
280,998
280,925
280,742
280,611
281,332
281,618
281,456
281,443
281,914
281,555
281,446
281,967
281,592
281,313
281,1012
281,935
281,817
282,290
282,491
282,616
282,737
282,810
282,861
282,398
282,394
282,661
282,496
283,473
283,972
283,580
284,298
284,321
284,349
284,381
284,390
284,765
284,322
284,632
284,853
284,387
284,668
284,748
284,610
284,805
285,478
285,578
285,513
285,625
285,342
285,843
285,957
285,612
285,409
285,431
285,565
285,604
285,335
286,903
286,709
286,356
286,743
286,859
286,708
286,714
286,872
286,413
286,466
286,969
287,445
287,703
287,544
287,793
287,401
287,893
287,981
287,593
287,899
287,596
287,541
287,658
287,963
287,613
287,955
287,702
287,870
287,649
287,325
288,354
288,422
288,811
288,606
288,830
288,949
288,803
288,586
288,697
288,1014
288,321
289,990
289,397
289,440
289,309
289,522
290,491
290,616
290,737
290,789
290,394
291,416
291,572
291,722
291,357
291,692
291,319
291,938
291,873
291,731
291,551
292,665
292,694
292,306
292,812
292,539
292,1021
292,351
292,799
292,856
292,916
293,659
293,781
293,764
293,947
293,997
293,848
293,597
293,758
293,474
293,640
293,718
293,372
294,744
294,496
294,410
294,426
294,568
294,840
294,863
294,518
294,715
294,900
294,810
294,304
295,336
295,405
295,438
295,846
295,622
295,928
295,707
296,797
296,444
296,729
296,433
296,330
296,432
296,590
296,1013
296,369
297,482
297,634
297,414
297,948
297,512
297,626
297,639
297,583
298,668
298,381
298,853
298,765
298,321
298,390
298,738
298,951
298,349
298,802
298,322
298,606
299,950
299,417
299,867
299,874
299,594
299,529
299,468
300,512
300,986
300,777
300,864
300,822
300,551
300,775
301,380
301,927
301,605
301,767
301,650
301,656
301,487
301,448
301,808
301,675
302,317
302,804
302,724
302,382
302,954
302,813
302,681
302,498
302,358
303,350
303,343
303,462
303,519
303,506
303,749
303,392
304,715
304,685
304,568
304,931
304,900
304,410
304,894
304,408
304,810
304,616
305,325
305,403
305,406
305,455
305,649
305,495
305,499
305,780
305,915
305,686
305,545
305,926
305,1006
305,713
305,541
305,719
306,340
306,351
306,916
306,539
306,1021
306,665
306,812
307,344
307,360
307,454
307,975
307,434
307,699
307,479
307,807
307,576
307,905
307,847
307,901
308,662
308,412
308,672
308,713
308,648
308,576
308,645
308,511
308,455
309,563
309,977
309,375
309,397
309,728
309,535
309,348
310,924
310,856
310,369
310,1013
310,330
310,429
310,471
310,655
310,687
310,819
310,952
310,328
310,812
310,797
310,942
310,432
311,347
311,763
311,849
311,388
311,716
311,373
311,863
311,1023
311,494
311,424
311,818
311,515
311,810
311,854
311,960
311,619
312,731
312,570
312,695
312,602
312,775
312,938
312,551
312,416
312,680
312,873
313,324
313,411
313,557
313,587
314,730
314,316
314,633
314,564
314,800
314,831
314,627
314,501
314,353
314,408
315,447
315,934
315,480
315,408
315,450
315,805
315,741
315,392
315,670
315,1023
315,759
316,730
316,633
316,543
316,805
316,627
316,969
316,499
317,382
317,385
317,804
317,724
317,681
317,684
317,493
317,683
317,339
317,826
318,551
318,680
318,416
318,1018
318,572
318,695
319,746
319,834
319,570
319,731
319,551
319,572
319,602
320,368
320,485
320,587
320,747
320,430
320,446
320,877
320,525
320,980
320,724
320,438
321,632
321,748
321,349
321,390
321,765
321,387
321,610
321,667
321,474
322,644
322,381
322,390
322,372
322,773
322,349
322,387
322,474
322,668
322,757
322,546
322,764
322,882
322,951
323,612
323,386
323,468
323,413
323,625
323,766
323,674
323,957
325,495
325,649
325,403
325,926
325,499
325,455
325,780
325,406
325,915
325,686
325,1004
325,545
326,575
326,727
326,953
326,796
326,547
326,768
326,698
326,486
326,526
327,654
327,929
327,391
327,768
327,652
327,796
327,420
327,953
327,504
328,995
328,1013
328,687
328,1001
328,429
328,869
328,571
328,968
329,463
329,361
329,375
329,977
329,535
329,397
329,504
329,728
330,869
330,590
330,444
330,729
330,433
330,797
330,952
330,571
331,653
331,417
332,364
332,456
332,443
332,592
332,914
332,618
332,436
332,967
332,514
333,522
333,845
333,875
333,427
333,526
333,337
334,415
334,460
334,528
334,664
334,673
334,1012
334,726
334,876
334,961
335,468
335,629
335,666
335,996
335,636
335,341
335,609
335,594
335,386
335,874
335,529
335,612
335,962
336,438
336,622
336,846
336,405
337,486
337,359
337,402
337,522
337,902
337,374
338,496
338,840
338,982
338,970
338,871
338,744
338,520
338,685
338,367
338,661
339,860
339,493
339,663
339,705
339,452
339,794
339,378
340,351
340,1021
340,539
340,665
340,799
340,407
340,924
341,594
341,600
341,874
341,384
341,636
341,516
341,887
341,565
342,409
342,561
342,674
342,936
342,691
342,625
342,612
342,431
342,478
342,608
342,578
343,519
343,930
343,822
343,350
343,749
343,979
343,934
343,607
344,454
344,975
344,502
344,434
344,360
344,699
344,684
344,527
344,407
344,493
344,709
345,470
345,998
345,820
345,735
345,925
345,983
345,742
345,599
345,550
345,412
346,459
346,689
346,560
346,651
346,588
346,531
346,1015
346,630
346,439
346,509
346,348
346,734
346,419
346,467
347,849
347,763
347,677
347,912
347,778
347,488
347,520
347,424
348,475
348,838
348,509
348,823
348,1002
348,657
348,375
348,706
348,467
348,397
349,387
349,381
349,390
349,765
349,748
349,853
349,610
349,773
349,764
350,462
350,519
350,749
350,878
350,822
351,539
351,916
351,1021
351,856
351,665
352,550
352,599
352,983
352,671
352,820
352,998
352,735
352,776
352,907
352,435
352,880
352,470
353,487
353,548
353,767
353,865
353,516
353,726
353,969
353,473
353,805
353,942
353,573
353,808
354,697
354,1014
354,757
354,355
354,803
354,586
354,852
354,808
354,422
354,501
354,973
355,627
355,757
355,773
355,543
355,852
355,803
355,830
355,911
356,500
356,845
356,904
356,743
356,969
356,878
356,437
356,708
356,902
356,584
356,421
357,572
357,416
357,692
357,786
357,722
357,940
357,731
357,986
358,576
358,620
358,826
358,699
358,905
358,772
358,457
358,452
359,374
359,419
359,615
359,657
359,526
359,534
359,806
359,1011
359,953
359,651
359,362
359,376
359,483
360,434
360,454
360,699
360,1007
360,939
360,682
361,375
361,563
361,397
361,977
361,535
361,463
361,728
362,679
362,1011
362,734
362,503
362,630
362,921
362,402
363,533
363,407
363,429
363,688
363,819
363,453
364,443
364,592
364,914
364,456
364,967
364,618
364,855
364,552
364,368
365,530
365,604
365,965
365,957
365,771
365,910
365,766
365,625
365,946
365,936
365,431
365,612
365,815
365,409
365,513
366,752
366,831
366,898
366,759
366,944
366,670
366,709
366,712
366,962
366,481
366,476
366,813
366,874
366,636
367,871
367,970
367,426
367,982
367,744
367,496
367,520
367,900
368,485
368,587
368,747
368,707
368,980
368,481
369,532
369,687
369,688
369,989
369,1001
369,952
369,801
369,922
369,590
370,723
370,740
370,719
370,465
370,857
370,1017
370,884
370,648
370,975
370,1006
371,494
371,833
371,959
371,515
371,619
371,677
371,886
371,488
371,383
371,741
371,408
372,474
372,758
372,718
372,546
372,738
372,577
372,601
372,908
372,659
373,642
373,488
373,477
373,818
373,388
373,677
373,970
373,960
374,419
374,467
374,423
374,588
374,734
375,728
375,563
375,463
375,507
376,647
376,657
376,921
376,823
376,389
376,971
376,937
376,918
376,399
377,551
377,602
377,786
377,695
377,775
377,795
377,722
377,717
377,731
377,746
377,570
377,940
377,993
377,572
378,684
378,826
378,905
378,457
378,620
378,847
378,660
378,498
378,511
379,756
379,841
379,817
379,855
379,587
379,448
380,927
380,605
380,708
380,656
380,770
380,504
380,402
381,668
381,390
381,610
381,765
381,644
381,757
381,501
382,385
382,804
382,641
382,954
382,724
383,494
383,619
383,960
383,854
383,959
383,778
383,1022
383,398
384,510
384,887
384,594
384,815
384,708
384,650
384,961
385,589
385,724
386,612
386,957
386,815
386,478
386,674
386,927
386,842
386,561
386,578
386,985
387,400
387,748
387,390
387,757
387,853
388,520
388,621
388,763
388,778
388,494
388,818
388,556
388,912
388,508
388,447
389,521
389,706
389,971
389,918
389,459
389,762
389,941
389,467
389,689
389,657
390,882
390,765
390,748
390,853
390,632
390,644
390,1014
391,584
391,654
391,652
391,768
391,575
391,420
391,547
391,574
391,727
391,483
391,796
392,582
392,614
392,859
392,714
392,393
392,844
392,743
393,396
393,878
393,919
393,903
393,614
393,743
393,999
393,837
394,491
394,789
395,607
395,711
395,917
395,979
396,837
396,859
396,688
396,805
396,972
397,535
397,563
397,540
398,789
398,520
398,449
398,492
398,494
398,677
398,518
398,716
398,883
399,845
399,909
399,956
399,540
399,679
401,593
401,978
401,613
401,963
401,981
401,870
401,719
401,541
401,523
401,648
401,955
402,806
402,504
402,526
402,845
402,679
402,522
403,499
403,780
403,406
403,649
403,455
403,915
403,926
403,495
403,686
403,658
403,541
404,595
404,527
404,511
404,566
404,620
405,846
405,622
405,438
405,552
405,514
405,928
405,635
405,855
405,885
405,481
405,980
406,455
406,780
406,499
406,686
406,915
406,926
406,785
407,799
407,819
407,694
407,812
407,932
407,851
408,450
408,542
408,556
408,943
408,447
408,741
408,934
408,480
408,821
408,1023
408,410
408,737
409,674
409,936
409,561
409,691
410,1000
410,477
410,426
410,568
410,894
410,715
410,970
410,840
410,931
410,934
411,481
411,476
411,430
411,885
411,557
411,889
411,456
412,713
412,648
412,465
412,455
412,915
412,813
412,499
412,649
412,721
412,742
412,974
413,497
413,594
413,650
413,417
413,468
413,480
413,629
413,962
413,605
413,787
413,979
413,666
414,751
414,711
414,868
414,626
415,528
415,664
415,460
415,1012
415,712
415,877
416,722
416,572
416,551
416,570
416,786
416,1018
417,565
417,867
417,529
417,874
417,842
417,594
417,629
417,690
417,666
417,950
417,1020
417,468
417,961
418,877
418,473
418,573
418,525
418,451
418,876
418,942
419,504
419,788
419,1015
420,547
420,906
420,574
420,575
420,504
421,471
421,767
421,447
421,573
421,516
421,458
421,650
421,815
421,1019
421,450
422,586
422,811
422,606
422,830
423,956
424,883
424,646
424,888
424,849
424,508
424,518
424,621
424,818
424,778
425,937
425,941
425,560
426,744
426,982
426,840
426,900
426,685
426,970
426,715
426,931
426,991
426,496
426,621
426,568
427,559
427,909
427,486
427,845
427,836
427,522
428,472
428,581
428,932
428,999
428,992
428,700
428,770
428,891
429,617
429,655
429,825
429,687
429,453
429,571
429,989
430,935
430,476
430,635
430,587
430,505
430,525
430,855
430,877
430,448
430,473
430,552
430,516
431,513
431,691
431,578
431,843
431,910
431,478
432,952
432,433
432,729
432,444
432,797
432,590
433,729
433,797
433,869
433,444
433,590
434,454
434,905
434,502
434,527
434,479
434,441
434,566
435,907
435,742
435,648
435,470
435,611
435,774
435,862
435,925
435,884
435,721
436,850
436,446
437,598
437,712
437,487
438,622
438,552
438,514
438,980
438,846
439,509
439,788
439,823
439,1002
439,941
439,921
439,838
439,971
439,1010
439,734
439,531
440,966
440,540
441,761
441,704
441,828
441,527
441,576
441,457
441,1017
441,905
441,939
441,699
442,739
442,828
442,527
442,566
442,454
442,783
442,576
442,807
442,660
443,829
443,592
443,914
443,555
443,967
444,590
444,797
444,571
444,952
444,484
444,533
444,869
444,968
444,687
444,453
445,703
445,955
445,544
445,793
445,981
446,555
446,817
446,514
446,914
446,456
446,876
446,664
446,756
446,673
447,480
447,536
447,553
447,943
447,450
447,556
447,878
447,448
447,542
448,451
448,458
448,473
448,573
448,877
448,525
448,664
448,935
448,450
448,505
449,621
449,716
449,818
449,849
449,741
449,515
449,888
449,492
450,542
450,943
450,741
450,480
450,805
450,818
451,573
451,458
451,473
451,877
451,525
452,794
452,498
452,663
452,705
452,860
452,826
452,641
452,760
453,484
453,687
453,571
453,1013
453,617
453,968
453,816
454,502
454,576
454,901
454,684
454,479
454,905
454,761
454,828
454,939
455,686
455,915
455,780
455,499
455,926
455,648
455,495
455,1004
455,465
456,592
456,914
456,555
456,967
457,832
457,704
457,847
457,807
457,511
457,901
458,573
458,473
458,525
458,712
458,889
458,635
458,514
459,762
459,651
459,689
459,588
459,521
459,560
459,918
459,941
460,664
460,528
460,1012
460,603
460,673
460,831
460,904
461,639
461,583
461,858
461,784
461,948
461,711
461,512
462,607
462,506
462,822
462,512
463,535
463,563
463,875
464,517
464,546
464,577
464,562
464,908
464,951
464,558
464,601
464,765
464,718
464,597
464,640
465,648
465,857
465,645
465,740
465,723
465,550
465,599
465,609
466,897
466,999
466,585
466,992
467,941
467,1010
467,971
467,788
468,636
468,996
468,666
468,962
468,910
469,537
469,579
469,917
469,979
470,925
470,998
470,820
470,735
470,611
470,774
470,880
470,776
470,671
470,983
470,721
471,767
471,969
471,865
471,942
471,808
471,831
471,932
471,548
471,573
471,650
471,877
472,581
472,992
472,932
472,700
472,770
472,891
472,1019
473,525
473,877
473,712
473,573
473,707
473,932
474,667
474,758
474,718
474,597
475,838
475,509
475,531
476,481
476,505
476,557
476,855
476,696
476,898
477,488
477,642
477,616
477,494
477,778
477,840
478,578
478,513
478,936
478,561
479,826
479,684
479,828
479,804
479,807
479,975
480,536
480,822
480,553
480,930
481,505
481,557
481,696
481,514
481,622
482,638
483,720
483,643
483,1003
484,687
484,571
484,617
484,797
485,747
485,587
486,909
486,845
486,559
486,956
486,768
487,548
487,865
487,856
488,833
488,494
488,642
488,849
488,556
488,863
489,890
489,554
489,784
489,639
489,754
490,890
490,583
491,737
491,810
491,616
491,861
491,886
491,879
492,520
492,818
492,958
492,810
493,663
493,705
493,860
493,684
493,826
494,515
494,959
494,778
494,677
494,508
494,960
494,854
495,926
495,780
495,915
495,499
496,840
496,744
496,871
496,900
496,991
496,568
496,931
498,705
498,860
498,683
498,660
499,649
499,686
499,780
499,596
499,949
501,757
501,773
501,852
501,803
501,949
501,830
501,667
501,758
502,576
502,905
502,527
502,620
502,828
503,534
503,734
503,679
503,630
503,788
504,526
504,806
504,961
504,917
504,956
505,557
505,696
506,607
506,519
507,725
507,563
507,728
508,646
508,888
508,883
508,515
508,518
508,677
508,818
509,823
509,788
509,1002
509,838
509,657
509,689
510,887
510,815
510,808
510,949
511,527
511,939
511,566
511,828
511,905
511,903
511,898
511,576
511,620
511,791
512,986
512,777
512,784
512,948
512,917
512,786
512,873
513,843
513,578
513,910
513,936
513,674
514,707
514,885
514,889
514,928
514,980
514,622
514,935
514,817
514,846
514,516
514,914
514,555
515,959
515,833
515,958
515,619
515,863
515,960
516,831
516,767
516,808
516,1009
516,587
517,562
517,908
517,951
517,546
517,577
517,601
517,558
517,738
517,758
517,718
518,520
518,863
518,763
518,1016
518,677
519,930
519,749
519,786
520,818
520,810
520,982
520,661
520,1022
521,881
521,918
521,706
521,971
521,689
521,560
521,588
521,937
522,540
522,779
523,785
523,541
523,1006
523,596
523,702
523,978
523,955
523,981
523,793
523,703
523,658
523,613
524,895
525,877
525,635
525,573
526,806
526,845
527,828
527,566
527,939
527,905
527,807
527,791
527,620
528,1012
528,664
528,726
529,690
529,842
529,950
529,867
529,1020
529,565
529,594
529,650
530,965
530,604
530,771
530,691
530,936
530,766
530,957
530,946
530,625
530,674
531,921
532,1001
533,825
533,688
533,922
533,617
534,679
534,734
535,977
536,553
538,795
538,1018
538,717
538,938
538,786
538,551
538,940
538,695
538,746
538,602
539,916
539,1021
539,968
539,812
539,816
540,839
540,845
540,875
541,544
541,732
541,1006
541,793
541,658
541,981
541,702
542,556
542,1023
542,821
543,824
543,708
543,730
543,633
543,757
543,803
544,732
544,870
544,893
544,978
544,955
544,676
544,785
544,963
544,702
544,719
544,613
544,723
545,915
545,780
545,672
545,926
546,577
546,951
546,562
546,601
546,908
546,640
546,668
547,906
547,574
547,584
547,953
547,698
547,727
548,767
548,808
549,897
549,605
549,999
550,671
550,599
550,820
550,735
550,974
551,602
551,695
551,717
551,775
551,938
551,692
552,635
552,889
552,855
552,622
552,928
552,759
552,817
553,556
553,934
554,890
554,784
554,626
555,914
555,603
555,618
555,935
555,592
555,580
556,943
556,741
556,912
557,696
557,603
557,622
558,738
558,908
558,951
558,601
558,632
559,628
560,588
560,630
560,651
560,689
560,937
560,823
561,674
561,578
561,910
562,601
562,577
562,597
562,624
562,640
562,765
563,977
564,585
564,675
564,670
564,856
564,969
564,1009
565,867
565,874
565,842
565,594
565,612
566,783
566,905
566,576
566,828
567,626
567,750
567,913
567,948
567,754
567,864
567,634
568,685
568,900
568,931
568,715
568,991
569,637
569,736
569,866
569,600
569,962
569,1019
569,787
570,695
570,786
570,731
570,795
570,993
570,722
570,775
571,617
571,655
571,825
571,1013
571,816
572,722
572,873
572,746
572,695
573,877
574,584
574,654
574,575
574,727
574,953
575,698
575,727
575,796
575,652
575,953
576,699
576,807
576,620
576,660
576,684
576,901
576,905
576,826
576,704
576,975
577,933
577,951
577,640
577,908
578,843
578,957
578,691
578,910
579,898
579,1019
579,585
580,673
580,726
580,876
580,950
581,700
581,770
581,999
581,891
581,932
581,992
581,585
581,897
582,844
582,859
582,614
582,714
582,902
582,961
582,805
583,745
583,639
583,890
584,768
584,929
584,652
584,698
584,845
585,675
585,927
585,624
586,631
586,697
586,803
587,603
587,747
587,877
587,928
588,630
588,845
590,1008
590,989
591,814
592,914
592,967
592,618
593,613
593,676
593,963
593,899
593,658
593,701
593,955
593,703
593,893
593,596
593,793
593,732
594,609
594,1019
594,690
594,600
594,1020
594,636
595,988
596,702
596,785
596,732
596,649
596,658
596,676
596,893
596,955
596,780
596,899
597,659
597,764
597,718
597,781
597,667
599,983
599,671
599,742
599,776
599,974
600,962
600,917
600,815
600,650
601,640
601,908
602,731
602,993
603,756
603,935
604,771
604,957
604,691
604,625
604,946
605,623
605,972
605,656
605,770
605,864
605,927
606,811
606,949
606,803
606,830
606,627
607,979
607,749
607,745
608,625
608,946
608,766
608,965
608,910
608,771
608,843
608,936
609,809
609,815
609,950
610,853
610,738
610,802
611,721
611,774
611,896
611,920
611,974
611,776
611,983
611,998
611,862
611,742
611,880
612,867
613,658
613,701
613,676
613,963
613,981
613,899
613,978
613,955
613,702
614,844
614,902
614,872
614,743
614,878
614,945
615,823
615,1011
616,892
616,810
616,737
616,861
616,886
617,989
617,1001
617,1013
617,856
618,733
618,987
618,914
618,967
619,677
619,854
619,960
619,912
619,959
619,1022
619,778
620,905
620,783
620,807
620,761
621,863
621,716
621,849
